sample_id,platform,environment,scene,app_name,capture_file,label,notes,source_ip,destination_ip,transport_protocol,destination_port,protocol,dst_port,domain,flow_id,packet_count,byte_count,duration,is_background,filter_reason,source_group
代理_browse_no_proxy_000059,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c44:b00:900::6f07:6e24,TCP,443,TCP,443,edu-wenku.bdimg.com,9d84c27195cb8666,59,13481,24.373423,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000060,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c44:b00:900::6f07:6e24,TCP,443,TCP,443,edu-wenku.bdimg.com,686c6698cb0c1ae2,27,10130,0.168803,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000061,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,gips2.baidu.com,64fb6fc3e3fbfc85,2,259,0.018607,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000062,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,gips0.baidu.com,9abb2db63b8bd140,2,259,0.01854,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000063,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,gips2.baidu.com,73dddaecff4d69cf,2,247,0.018735,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000064,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,gips1.baidu.com,5fb9493177531fff,2,247,0.016963,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000065,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,gips1.baidu.com,371fd5074330a296,2,259,0.015515,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000066,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:2421:1:3::c,TCP,443,TCP,443,pss.bdstatic.com,70ebf49f13ee5b25,33,10575,7.347501,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000067,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:2421:1:3::c,TCP,443,TCP,443,pss.bdstatic.com,8dac2fc91da6f386,32,10501,7.184078,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000068,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,t8.baidu.com,36add01ff7e6f753,2,234,0.023291,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000069,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,t8.baidu.com,46c9f421b0dd18bb,2,246,0.02329,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000070,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:2421:1:3::c,TCP,443,TCP,443,pss.bdstatic.com,d1bbe97044553d8c,35,10766,7.339138,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000071,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:2421:1:3::c,TCP,443,TCP,443,pss.bdstatic.com,7aae8e171fd22438,2056,2418810,0.927316,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000072,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:2421:1:3::c,TCP,443,TCP,443,pss.bdstatic.com,9fcbb6986dfc6430,33,10606,7.76244,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000073,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,t9.baidu.com,06c7f46b5a4816ff,2,246,0.017244,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000074,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,t9.baidu.com,fb465ee8b47119fb,2,234,0.017244,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000075,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c44:1:ff1e::6f07:6026,TCP,443,TCP,443,hectorstatic.baidu.com,a02a4c3643b37dbb,24,11282,20.209705,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000076,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,t14.baidu.com,68bc1940e14e51d0,2,236,0.013906,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000077,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,t14.baidu.com,2c49b69b3d5e0923,2,248,0.013903,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000078,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c10:c00:3::75a1:4c26,TCP,443,TCP,443,gips0.baidu.com,6ac5b59fe293607c,26,10040,0.164876,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000079,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c10:c00:3::75a1:4c26,TCP,443,TCP,443,gips0.baidu.com,6fedc82b2576adc9,80,67348,0.59677,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000080,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c10:c00:3::75a1:4c26,TCP,443,TCP,443,gips0.baidu.com,fd1b6e3473a34ab3,24,9882,0.172369,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000081,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c14:f13:1101::ddb4:d824,TCP,443,TCP,443,t9.baidu.com,c3a9aed43b74fcd9,23,9805,0.184349,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000082,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c14:f13:1101::ddb4:d824,TCP,443,TCP,443,t9.baidu.com,9011045b43d6a5ca,27,10123,0.202518,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000083,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c14:f13:1101::ddb4:d824,TCP,443,TCP,443,t9.baidu.com,484edf6c9d188b91,24,9879,0.182975,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000085,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c14:f13:1101::ddb4:d824,TCP,443,TCP,443,t9.baidu.com,dd261abba440dd3f,58,24207,24.61538,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000086,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c44:1:ff1e::6f07:6024,TCP,443,TCP,443,gimg3.baidu.com,80ab8d15fe2c61f6,27,10124,0.181547,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000087,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,sp1.baidu.com,a0322f6a82f1dc4d,6,722,0.378422,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000088,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,sp1.baidu.com,d08da46a2094dc29,4,695,0.366574,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000089,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,mbd.baidu.com,ee8da8774b55cdc3,2,229,0.005981,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000090,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:11eb:0:ff:b0bf:59ca,TCP,443,TCP,443,www.baidu.com,8dce5aa187333b64,26,11220,20.260938,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000091,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:11eb:0:ff:b0bf:59ca,TCP,443,TCP,443,www.baidu.com,ea8c226e6b726f77,34,16637,22.540041,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000092,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:1108:0:ff:b001:b978,TCP,443,TCP,443,mbd.baidu.com,fea8c8d34c460bc0,66,26953,22.797247,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000093,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,hpd.baidu.com,d4e873f94ef97343,2,241,0.058188,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000096,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,hpd.baidu.com,08a738447ca9f567,2,201,0.02753,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000097,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,hpd.baidu.com,70d8f810eb9481e1,2,189,0.027531,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000098,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ug.baidu.com,45a150272598553a,8,911,2.365435,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000102,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c34:4400:d11::702f:2f26,TCP,443,TCP,443,b.bdstatic.com,634acf4b712400f3,57,13018,24.412495,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000103,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c34:4400:d11::702f:2f26,TCP,443,TCP,443,b.bdstatic.com,0360f91797d08823,55,12827,23.509319,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000104,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c34:4400:d11::702f:2f26,TCP,443,TCP,443,b.bdstatic.com,cf0af7a5e42998f0,76,60807,0.262315,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000105,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c34:4400:d11::702f:2f26,TCP,443,TCP,443,b.bdstatic.com,a724cda0a23c2d1e,56,12913,23.461935,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000106,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c34:4400:d11::702f:2f26,TCP,443,TCP,443,b.bdstatic.com,8550915c0395673a,27,10125,0.275951,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000107,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:1058:0:ff:b04e:578b,TCP,443,TCP,443,hpd.baidu.com,b411f36dc1dab633,29,11287,20.204256,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000108,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:1070:0:ff:b03e:34be,TCP,443,TCP,443,ug.baidu.com,9bbf7a80535f50d4,30,11461,20.251371,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000109,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:1070:0:ff:b03e:34be,TCP,443,TCP,443,ug.baidu.com,28533d83f750484c,25,10457,20.206955,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000110,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.62.49.133,UDP,443,UDP,443,,474277f7a5778d94,4,264,15.042081,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000111,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:118b:0:ff:b0e8:f003,TCP,443,TCP,443,www.baidu.com,44d4a30b69555e62,29,13041,20.235359,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000112,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:11eb:0:ff:b0bf:59ca,TCP,443,TCP,443,www.baidu.com,3488c511a54da02e,24,11079,20.160126,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000121,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.googletagmanager.com,ea6ab0c93fcd4226,4,416,7.033375,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000122,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.googletagmanager.com,5d34b116f6dd4602,2,224,0.051405,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000123,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.googletagmanager.com,72b44cee6e1c3369,2,208,0.048599,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000124,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,hm.baidu.com,9c70ff32831c26ac,4,368,7.033338,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000125,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,hm.baidu.com,bebf43e14ba0f050,2,226,0.050568,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000126,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,hm.baidu.com,e3dd5c4e60554dbf,2,266,0.050161,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000138,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,www.googletagmanager.com,cf00283a51a76575,3,252,7.003066,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000140,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,www.googletagmanager.com,ffbe6701ea93714a,2,168,0.018057,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000141,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,www.googletagmanager.com,a47469494c4294c5,2,184,0.020318,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000142,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,hm.baidu.com,6b6abc4c01e413be,2,186,0.019368,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000143,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,hm.baidu.com,6a94070e0770a649,3,216,7.002106,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000144,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,hm.baidu.com,52544a159b10b7eb,2,226,0.018319,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000145,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,203.107.40.210,TCP,443,TCP,443,gaokao.chsi.com.cn,5aa31c054a7f9a53,49,35292,20.548353,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000147,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.googletagmanager.com,be0dd14c0a4183de,12,1310,0.500159,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000150,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2a03:2880:f10a:83:face:b00c:0:25de,TCP,443,TCP,443,,21c8e4a3a0a58cf3,5,430,15.003019,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000151,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,da5f61cc9b1dd330,26,10591,0.27718,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000152,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,203.107.40.210,TCP,443,TCP,443,gaokao.chsi.com.cn,5f236e623a13c9e5,16,3249,5.715293,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000153,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,267a36c7e5279ec4,23,9943,5.69615,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000154,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,040753d3a2d114fd,24,9997,5.691665,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000155,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,f872171d3f59897a,23,9943,5.69318,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000156,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,120.253.244.233,TCP,443,TCP,443,www.googletagmanager.com,504ff43843be788d,22,8454,15.271871,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000157,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,6f932d298ceeb67f,101,120924,17.230442,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000158,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,aaf20464a598615e,45,30777,20.400487,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000159,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,ef676dfdd78c9107,23,9943,5.685006,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000160,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,84962013caa6d735,24,9997,5.640246,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000161,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,bd3f0a5a84588112,24,9997,5.635749,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000162,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,d498ba04b61f0292,24,9997,5.641021,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000163,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,3c0a47c693b124b3,23,9943,5.639302,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000164,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,522fbf03ce680660,25,10051,5.635373,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000165,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,6639729c50294a7b,24,9997,5.638187,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000168,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,203.107.40.210,TCP,443,TCP,443,gaokao.chsi.com.cn,37f40945a8f2e6e0,34,22246,20.435088,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000171,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,bb4741aa1ada07e0,22,9877,5.586222,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000174,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,www.google-analytics.com,fcf10dc6105d0c50,10,1357,4.792067,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000176,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.132.43.60,TCP,443,TCP,443,t3.chei.com.cn,c2e93dc1231e0fc3,63,59522,16.843846,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000177,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.132.43.60,TCP,443,TCP,443,t3.chei.com.cn,c47e1ec116ec70d8,30,13955,0.13414,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000180,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,36.110.136.83,TCP,443,TCP,443,dianping.chsi.com.cn,81bfae43e0f336a6,24,11821,20.553301,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000181,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,120.253.244.233,TCP,443,TCP,443,www.googletagmanager.com,dfc1f0cb71a39049,5,330,7.314756,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000182,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2a03:2880:f10a:83:face:b00c:0:25de,TCP,443,TCP,443,,a21ed353786771d1,5,430,15.001223,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000183,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,202.160.129.36,TCP,443,TCP,443,,c9a409c7a798998a,5,330,15.002931,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000184,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:6c21:1285:0:ff:b0d7:6e25,TCP,443,TCP,443,hm.baidu.com,907b2db77ef1ace0,50,25480,13.280539,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000185,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,202.160.129.36,TCP,443,TCP,443,,008e5d07e947acc6,5,330,15.003401,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000186,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.132.43.60,TCP,443,TCP,443,t3.chei.com.cn,27243cec58d6ac5d,14,924,10.680557,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000187,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,111.62.37.139,172.20.10.2,TCP,54368,TCP,54368,,a42408e9d77bd8ba,6,376,9.601021,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000188,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,120.53.53.53,TCP,443,TCP,443,,31aa5d13f58767ca,8,550,15.085904,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000189,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2400:3200:baba::1,TCP,443,TCP,443,,ff3d99d29a047f5b,11,914,16.009697,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000190,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,223.5.5.5,TCP,443,TCP,443,,4c6a001fb4d07ec4,11,694,16.008624,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000191,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,120.53.53.53,TCP,443,TCP,443,,542bca98f549124e,8,550,15.069876,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
